subject,trialtype,duration,repduration,movdist,force,stoplatency,error,abserror
7,audiomotor,4007,3837,0.85699,3.1935,3,-170,170
7,audiomotor,3157,2262,0.76114,2.592,153,-895,895
7,audiomotor,3641,3080,0.85715,2.8179,137,-561,561
7,auditory,3500,3049,0.00072848,2.1208,0,-451,451
7,auditory,4000,3610,0.00058486,1.8115,0,-390,390
7,auditory,1500,1288,0.00078474,1.7498,0,-212,212
7,auditory,2000,2039,0.00036471,1.8992,0,39,39
7,auditory,2500,2964,0.00062466,3.0659,0,464,464
7,auditory,3000,3383,0.00089758,4.1264,0,383,383
7,auditory,1000,791,0.00030928,1.4488,0,-209,209
7,auditory,1500,1015,0.00055445,1.1443,0,-485,485
7,auditory,3000,2999,0.00069045,2.7475,0,-1,1
7,auditory,3500,3654,0.00043361,2.3534,0,154,154
7,auditory,2000,1669,0.00068093,1.8351,0,-331,331
7,auditory,2500,2210,0.00050878,1.5664,0,-290,290
7,auditory,4000,3713,0.00062646,1.557,0,-287,287
7,auditory,1000,599,0.00015665,0.58858,0,-401,401
7,audiomotor,3657,2744,1.2882,5.3521,153,-913,913
7,audiomotor,4198,3339,1.4834,6.13,195,-859,859
7,audiomotor,4232,3744,1.3295,5.7342,228,-488,488
7,audiomotor,1143,642,0.30242,1.6552,140,-501,501
7,audiomotor,2696,1854,0.84355,4.7877,192,-842,842
7,audiomotor,3164,2078,0.77833,4.5083,160,-1086,1086
7,audiomotor,2195,1624,0.61378,3.7943,191,-571,571
7,audiomotor,2588,1680,0.63492,3.323,84,-908,908
7,audiomotor,1219,811,0.29779,2.1511,215,-408,408
7,audiomotor,1687,1190,0.36366,2.156,183,-497,497
7,audiomotor,1675,1094,0.44176,2.2312,170,-581,581
7,audiomotor,2208,1402,0.61062,3.4317,204,-806,806
7,audiomotor,3111,2548,0.71622,4.9148,107,-563,563
7,audiomotor,3672,3249,1.0359,5.9132,167,-423,423
7,motor,4207,3701,1.1124,5.7035,202,-506,506
7,motor,1220,878,0.26423,1.2941,216,-342,342
7,motor,3108,2667,0.81321,3.7664,104,-441,441
7,motor,3598,2584,0.96441,4.6151,95,-1014,1014
7,motor,2549,1935,0.66793,2.2861,46,-614,614
7,motor,3177,2378,0.73571,2.815,173,-799,799
7,motor,1606,1439,0.31581,0.93646,102,-167,167
7,motor,2209,1586,0.55664,2.2026,204,-623,623
7,motor,3650,3337,0.98624,4.3624,145,-313,313
7,motor,4148,3975,0.605,2.515,143,-173,173
7,motor,2121,2144,0.60553,2.4793,117,23,23
7,motor,2672,2385,0.77176,4.3755,168,-287,287
7,motor,1169,1149,0.28329,1.3981,164,-20,20
7,motor,1687,1269,0.3497,1.9467,183,-418,418
7,auditory,3500,3295,0.00075627,1.3433,0,-205,205
7,auditory,4000,3710,0.0013244,2.6087,0,-290,290
7,auditory,1500,1276,0.00036499,1.2443,0,-224,224
7,auditory,2000,1876,0.00068585,2.0934,0,-124,124
7,auditory,2000,2087,0.00084305,1.5888,0,87,87
7,auditory,2500,2315,0.00042719,1.6851,0,-185,185
7,auditory,1000,1028,0.00015725,0.32396,0,28,28
7,auditory,1500,1390,0.00024986,1.5249,0,-110,110
7,auditory,2500,2448,0.00073396,1.7931,0,-52,52
7,auditory,3000,2384,0.0012324,2.0459,0,-616,616
7,auditory,4000,3528,0.0014286,1.8082,0,-472,472
7,auditory,1000,636,0.00022272,0.74873,0,-364,364
7,auditory,3000,2771,0.00053057,0.98897,0,-229,229
7,auditory,3500,2950,0.00035007,0.81309,0,-550,550
8,audiomotor,2522,1989,0.64781,2.4519,518,-533,533
8,audiomotor,2577,2241,0.80448,3.2157,74,-336,336
8,audiomotor,1261,936,0.20228,0.72904,256,-325,325
8,audiomotor,1575,1495,0.45196,1.8692,70,-80,80
8,audiomotor,2619,2546,0.68859,2.6174,115,-73,73
8,audiomotor,3121,3218,0.84243,3.3761,116,97,97
8,audiomotor,1633,1543,0.35503,1.4607,130,-90,90
8,audiomotor,2124,2279,0.42068,2.0186,119,155,155
8,audiomotor,3775,3787,0.94297,3.5939,272,12,12
8,audiomotor,4314,4150,0.99839,4.3146,310,-164,164
8,audiomotor,4244,3421,1.0289,4.1933,240,-823,823
8,audiomotor,1252,1277,0.19752,0.55173,248,25,25
8,audiomotor,3092,2739,0.65101,2.1382,88,-353,353
8,audiomotor,3562,4464,0.71432,2.6112,58,902,902
8,motor,2615,2220,0.65941,2.4183,111,-395,395
8,motor,2084,1430,0.51699,1.5184,81,-654,654
8,motor,2633,1835,0.79934,6.1841,128,-798,798
8,motor,1716,1041,0.29733,1.1188,212,-675,675
8,motor,3199,2221,0.73397,2.3992,194,-978,978
8,motor,3634,1352,0.93054,2.6547,130,-2282,2282
8,motor,3570,1209,0.84897,2.7144,67,-2361,2361
8,motor,4086,2936,0.98857,3.0541,82,-1150,1150
8,motor,4202,3249,1.1288,3.3246,199,-953,953
8,motor,1553,1185,0.25605,0.78728,549,-368,368
8,motor,1664,1074,0.60009,5.9693,161,-590,590
8,auditory,1500,2101,0.00046893,4.4842,0,601,601
8,auditory,2000,1997,0.00056267,6.7176,0,-3,3
8,auditory,2500,2462,0.00060346,3.3551,0,-38,38
8,auditory,3000,2732,0.00044881,4.1222,0,-268,268
8,auditory,3500,3355,0.00077061,12.294,0,-145,145
8,auditory,4000,3813,0.0014822,11.083,0,-187,187
8,auditory,1000,1220,0.00032687,3.5607,0,220,220
8,auditory,1500,1988,0.00043634,3.4757,0,488,488
8,auditory,2000,2388,0.0004794,5.5939,0,388,388
8,auditory,2500,2575,0.00028363,1.0955,0,75,75
8,auditory,4000,3634,0.00081243,12.632,0,-366,366
8,auditory,1000,1327,0.00030679,1.9782,0,327,327
8,auditory,3000,3623,0.00041498,2.5479,0,623,623
8,auditory,3500,3601,0.0005769,1.7225,0,101,101
8,motor,3187,2441,0.79389,2.6999,182,-746,746
8,motor,3892,2159,0.81397,2.9788,387,-1733,1733
8,motor,2465,1285,0.47314,1.5685,460,-1180,1180
8,motor,1604,859,0.29707,1.166,600,-745,745
8,motor,1589,1246,0.42198,1.6221,85,-343,343
8,motor,4238,2762,1.1878,3.81,235,-1476,1476
8,motor,2767,2564,0.48763,2.1027,762,-203,203
8,motor,3181,2222,0.84097,3.2798,676,-959,959
8,motor,3647,1692,1.3003,4.1073,142,-1955,1955
8,auditory,3000,2301,0.00086958,5.8713,0,-699,699
8,auditory,3500,3114,0.00061178,10.085,0,-386,386
8,auditory,1000,1097,0.00027065,1.7438,0,97,97
8,auditory,1500,1380,0.00029345,2.9418,0,-120,120
8,auditory,3500,3074,0.00090241,10.793,0,-426,426
8,auditory,4000,4014,0.00076876,13.887,0,14,14
8,auditory,2000,1731,0.00023334,1.6435,0,-269,269
8,auditory,2500,2682,0.00039367,3.8781,0,182,182
8,auditory,2500,2299,0.00059705,6.9879,0,-201,201
8,auditory,3000,2353,0.00078175,9.9557,0,-647,647
8,auditory,1500,1442,0.0002313,1.0937,0,-58,58
8,auditory,2000,1882,0.00067128,6.7245,0,-118,118
8,auditory,4000,3024,0.00051214,8.4765,0,-976,976
8,auditory,1000,1354,0.00034239,3.8283,0,354,354
8,audiomotor,2951,1563,0.65475,2.698,447,-1388,1388
8,audiomotor,3377,1966,0.69727,2.8453,373,-1411,1411
8,audiomotor,2599,1840,0.62971,2.4066,95,-759,759
8,audiomotor,1160,1440,0.2827,0.94909,157,280,280
8,audiomotor,2069,1478,0.45418,1.593,565,-591,591
8,audiomotor,1733,1464,0.42154,1.7239,228,-269,269
8,audiomotor,2191,1871,0.63201,2.2682,187,-320,320
8,audiomotor,3749,2825,1.1731,3.9731,244,-924,924
8,audiomotor,4218,3073,1.2691,4.4694,214,-1145,1145
8,audiomotor,3079,2312,0.87685,3.1339,75,-767,767
8,audiomotor,1293,1447,0.28992,0.94202,288,154,154
8,motor,3104,2279,0.88282,3.1512,99,-825,825
8,motor,3593,3067,1.007,3.2751,89,-526,526
8,motor,4155,2181,0.95696,3.7434,650,-1974,1974
8,motor,1258,1502,0.26304,1.0845,254,244,244
8,motor,2549,1260,0.63555,2.3372,545,-1289,1289
8,motor,2745,1562,0.77875,2.6574,240,-1183,1183
8,motor,2655,1656,0.86874,2.7443,150,-999,999
8,motor,3204,2303,0.92259,2.5977,200,-901,901
8,audiomotor,3125,2907,0.96952,3.294,121,-218,218
8,audiomotor,3571,2911,1.2383,3.9166,68,-660,660
8,audiomotor,4302,2578,1.2928,3.8145,299,-1724,1724
8,audiomotor,1319,1498,0.3167,1.0318,315,179,179
8,audiomotor,1616,1191,0.44876,1.721,111,-425,425
8,audiomotor,3700,3044,1.1548,3.3644,196,-656,656
8,audiomotor,4127,3240,1.2799,3.8592,122,-887,887
8,audiomotor,1951,1582,0.36574,1.7085,446,-369,369
8,audiomotor,2095,1379,0.62834,2.0685,90,-716,716
8,audiomotor,2121,1538,0.57159,1.7021,117,-583,583
8,audiomotor,3008,2017,0.6515,2.2547,504,-991,991
8,audiomotor,2546,1948,0.60972,2.2353,42,-598,598
8,auditory,1500,1203,0.00089529,1.1988,0,-297,297
8,auditory,2000,1358,0.0014677,1.2913,0,-642,642
8,auditory,3000,1812,0.00047058,2.8185,0,-1188,1188
8,auditory,3500,136,0.00076297,3.4353,0,-3364,3364
8,auditory,4000,3237,0.00068393,4.1884,0,-763,763
8,auditory,1000,1362,0.0021848,1.2938,0,362,362
8,auditory,2000,1505,0.00020847,1.2696,0,-495,495
8,auditory,2500,1685,0.00038471,5.2115,0,-815,815
8,auditory,3500,2635,0.00069287,3.937,0,-865,865
8,auditory,4000,2958,0.001414,5.7425,0,-1042,1042
8,auditory,2500,2229,0.00076627,3.226,0,-271,271
8,auditory,3000,2506,0.00099162,1.8893,0,-494,494
8,auditory,1000,874,0.00012396,0.8322,0,-126,126
8,auditory,1500,1465,0.00029274,0.92754,0,-35,35
8,audiomotor,3076,2707,0.70929,2.0415,71,-369,369
8,audiomotor,3672,3738,1.0726,3.4386,168,66,66
8,audiomotor,2576,1761,0.49459,1.9622,71,-815,815
8,audiomotor,3308,2307,0.79505,2.8303,304,-1001,1001
8,audiomotor,2411,2076,0.69452,1.8956,406,-335,335
8,audiomotor,2567,2437,0.71361,2.3528,63,-130,130
8,audiomotor,1578,2083,0.3998,1.247,74,505,505
8,audiomotor,2076,2370,0.39945,1.582,72,294,294
8,audiomotor,3682,2805,0.93069,2.9367,178,-877,877
8,audiomotor,4155,3070,1.11,3.5262,150,-1085,1085
8,audiomotor,4150,3199,1.1109,2.8195,145,-951,951
8,audiomotor,1544,1328,0.19043,0.73055,540,-216,216
8,audiomotor,1649,1164,0.30317,0.73482,645,-485,485
8,audiomotor,1580,1178,0.2636,1.2979,76,-402,402
8,motor,4114,2118,1.0983,3.9661,609,-1996,1996
8,motor,4228,2223,1.4718,5.3417,225,-2005,2005
8,motor,2655,2110,0.63859,2.033,651,-545,545
8,motor,1154,1085,0.35244,1.8168,151,-69,69
8,motor,1680,1164,0.38473,1.5242,176,-516,516
8,motor,2210,1569,0.55221,1.9556,206,-641,641
8,motor,3078,2324,0.70085,2.2703,574,-754,754
8,motor,3220,2432,0.84434,2.4711,215,-788,788
8,motor,3181,1949,0.79891,2.8027,177,-1232,1232
8,motor,4250,2121,1.1269,3.594,747,-2129,2129
8,motor,1229,1739,0.37068,1.1853,225,510,510
8,auditory,2500,2272,0.00074205,4.716,0,-228,228
8,auditory,3000,2263,0.00078342,1.9877,0,-737,737
8,auditory,1500,1342,0.00026927,2.2241,0,-158,158
8,auditory,2000,2068,0.00032571,4.1505,0,68,68
8,auditory,3000,2734,0.00053026,2.7918,0,-266,266
8,auditory,3500,2775,0.00050994,6.0344,0,-725,725
8,auditory,3500,4029,0.00099562,3.4638,0,529,529
8,auditory,4000,3895,0.00077495,3.2355,0,-105,105
8,auditory,1000,2007,0.00027371,1.3652,0,1007,1007
8,auditory,1500,1730,0.00022129,1.4298,0,230,230
8,auditory,4000,3203,0.0004462,2.0458,0,-797,797
8,auditory,1000,1686,0.00013964,0.9658,0,686,686
8,auditory,2000,1589,0.00045357,1.8205,0,-411,411
8,auditory,2500,2005,0.00049608,3.6172,0,-495,495
8,motor,2836,1830,0.77676,2.5881,332,-1006,1006
8,motor,3084,2360,0.90834,2.8549,79,-724,724
8,motor,4217,2176,1.0286,2.9269,213,-2041,2041
8,motor,1456,963,0.30934,0.84841,451,-493,493
8,motor,3573,1989,1.0281,3.0632,69,-1584,1584
8,motor,4058,1849,1.1926,3.2948,53,-2209,2209
8,motor,2322,1034,0.27245,1.1353,818,-1288,1288
8,motor,2101,1289,0.59833,2.4554,97,-812,812
8,motor,2182,1297,0.50776,1.636,179,-885,885
8,motor,2870,1407,0.74081,2.165,366,-1463,1463
8,motor,3126,1901,0.88849,2.8847,122,-1225,1225
8,motor,3756,2734,0.87596,2.1245,252,-1022,1022
8,motor,1183,1011,0.24207,0.66351,179,-172,172
8,auditory,1500,1368,0.00022285,1.2273,0,-132,132
8,auditory,2000,1795,0.00020066,1.3888,0,-205,205
8,auditory,2500,2029,0.00023973,1.2435,0,-471,471
8,auditory,3000,2598,0.00066896,1.9022,0,-402,402
8,auditory,1000,1464,0.00015386,0.49561,0,464,464
8,auditory,1500,1476,0.0004583,1.3396,0,-24,24
8,auditory,4000,2887,0.00051679,3.306,0,-1113,1113
8,auditory,1000,1306,0.000204,0.6266,0,306,306
8,auditory,2000,1836,0.00072804,1.7831,0,-164,164
8,auditory,2500,2249,0.00061493,2.0546,0,-251,251
8,auditory,3500,2382,0.0013273,4.1802,0,-1118,1118
8,auditory,4000,2525,0.00081592,3.4375,0,-1475,1475
8,auditory,3000,2209,0.0007472,2.5832,0,-791,791
8,auditory,3500,2261,0.00051801,3.1738,0,-1239,1239
8,audiomotor,2855,2285,0.61858,1.9979,350,-570,570
8,audiomotor,3176,2241,0.86398,2.8674,171,-935,935
8,audiomotor,2460,1698,0.54659,1.7569,456,-762,762
8,audiomotor,2670,1969,0.69618,1.9203,165,-701,701
8,audiomotor,4195,3833,0.97371,2.7589,191,-362,362
8,audiomotor,1344,1931,0.23091,0.66648,340,587,587
8,audiomotor,1282,1489,0.23447,0.97853,278,207,207
8,audiomotor,1746,1533,0.36185,1.5937,241,-213,213
8,audiomotor,1653,1245,0.4893,2.3947,150,-408,408
8,audiomotor,2122,2033,0.55283,1.9906,117,-89,89
8,audiomotor,3784,2098,0.73312,2.5289,280,-1686,1686
8,audiomotor,4183,3129,1.0564,3.427,179,-1054,1054
8,audiomotor,3503,2990,1.0457,5.0069,499,-513,513
8,audiomotor,3713,2553,1.1644,4.9688,210,-1160,1160
9,auditory,3000,2531,0.00081117,7.0827,0,-469,469
9,auditory,3500,2668,0.00089217,3.3924,0,-832,832
9,auditory,1500,1386,0.00032934,3.1321,0,-114,114
9,auditory,2000,1858,0.00048973,4.049,0,-142,142
9,auditory,2000,1506,0.00042439,3.2293,0,-494,494
9,auditory,2500,2099,0.00098014,3.8676,0,-401,401
9,auditory,1000,975,0.00027475,2.7138,0,-25,25
9,auditory,1500,1183,0.00045821,4.4476,0,-317,317
9,auditory,4000,3480,0.00073491,11.477,0,-520,520
9,auditory,1000,905,0.00029282,1.5737,0,-95,95
9,auditory,3500,3099,0.00067014,3.9209,0,-401,401
9,auditory,4000,3183,0.00051198,5.7433,0,-817,817
9,auditory,2500,2140,0.0019663,1.0418,0,-360,360
9,auditory,3000,2728,0.00058114,7.3027,0,-272,272
9,audiomotor,1737,1448,0.44729,2.4532,233,-289,289
9,audiomotor,2080,1841,0.79321,3.9294,76,-239,239
9,audiomotor,3176,2118,0.78934,3.3967,173,-1058,1058
9,audiomotor,3748,2751,1.8947,15.765,244,-997,997
9,audiomotor,1188,980,0.27936,1.4886,184,-208,208
9,audiomotor,1666,1155,0.48698,8.4805,162,-511,511
9,audiomotor,2188,1435,0.65272,3.3064,184,-753,753
9,audiomotor,2646,2449,0.76557,3.5643,142,-197,197
9,audiomotor,3556,2701,1.0443,5.664,51,-855,855
9,audiomotor,4215,3142,1.3245,9.9959,210,-1073,1073
9,audiomotor,4277,3509,1.3309,7.0107,273,-768,768
9,audiomotor,1094,1047,0.3651,2.4614,89,-47,47
9,audiomotor,2693,2239,0.80928,2.9249,188,-454,454
9,audiomotor,3165,2422,1.1074,10.635,160,-743,743
9,motor,1650,1440,0.44335,4.5756,147,-210,210
9,motor,2180,1975,0.83115,4.2199,177,-205,205
9,motor,4241,3503,1.8794,11.629,236,-738,738
9,motor,1231,1062,0.46408,3.9834,228,-169,169
9,motor,2315,1466,0.90262,5.0984,311,-849,849
9,motor,2786,2341,1.2906,8.8458,283,-445,445
9,motor,3736,3625,1.7915,13.744,231,-111,111
9,motor,4167,2575,1.5166,9.0462,163,-1592,1592
9,motor,2616,2539,1.0589,4.8823,111,-77,77
9,motor,3245,2783,1.2548,7.4012,240,-462,462
9,motor,1621,1805,0.56192,2.3798,117,184,184
9,motor,3247,3061,0.93071,4.7993,243,-186,186
9,motor,3750,2592,2.0111,16.048,246,-1158,1158
9,auditory,3500,2782,0.00058616,0.92691,0,-718,718
9,auditory,4000,3345,0.00065518,11.191,0,-655,655
9,auditory,1000,1093,0.00022942,1.4574,0,93,93
9,auditory,1500,1339,0.00021475,2.4291,0,-161,161
9,auditory,4000,4157,0.00058093,6.889,0,157,157
9,auditory,1000,1131,0.00022409,2.061,0,131,131
9,auditory,2500,2527,0.00052851,8.2991,0,27,27
9,auditory,3000,3235,0.0006937,10.58,0,235,235
9,auditory,1500,1414,0.00033054,3.5244,0,-86,86
9,auditory,2000,1916,0.00046833,6.6375,0,-84,84
9,auditory,2000,1420,0.00052418,2.59,0,-580,580
9,auditory,2500,2250,0.00041498,7.5904,0,-250,250
9,auditory,3000,2486,0.00057283,6.6649,0,-514,514
9,auditory,3500,4599,0.00057745,10.627,0,1099,1099
9,audiomotor,1174,1328,0.35799,1.5769,170,154,154
9,audiomotor,1804,1616,0.52515,1.875,300,-188,188
9,audiomotor,1772,1698,0.55595,3.4164,267,-74,74
9,audiomotor,2147,1591,0.85689,13.316,142,-556,556
9,audiomotor,2650,2164,0.91258,4.7877,145,-486,486
9,audiomotor,3247,3284,1.0308,4.886,242,37,37
9,audiomotor,3604,2682,1.3499,7.0425,101,-922,922
9,audiomotor,4328,3579,1.74,9.3275,324,-749,749
9,audiomotor,2226,2157,0.75976,4.3297,223,-69,69
9,audiomotor,2744,2565,1.0968,4.8217,240,-179,179
9,audiomotor,3196,2712,1.426,9.7254,193,-484,484
9,audiomotor,3756,3336,1.3902,7.9055,253,-420,420
9,audiomotor,4172,3466,1.8316,10.648,168,-706,706
9,audiomotor,1318,963,0.23733,0.76575,314,-355,355
9,motor,4197,3462,1.2123,5.7673,193,-735,735
9,motor,2225,1990,0.62411,1.9835,221,-235,235
9,motor,2675,2342,0.54242,1.8538,171,-333,333
9,motor,1792,1866,0.34244,1.0105,288,74,74
9,motor,2540,2314,0.98401,8.7152,36,-226,226
9,motor,3198,2837,0.76996,3.0431,195,-361,361
9,motor,3736,3219,0.86716,3.698,231,-517,517
9,motor,4147,3239,0.95037,3.3341,143,-908,908
9,motor,1886,1849,0.35896,1.2133,383,-37,37
9,motor,2210,1711,0.60055,2.6825,206,-499,499
9,motor,3166,2869,0.84037,3.9418,162,-297,297
9,motor,3648,2588,0.75171,3.7912,144,-1060,1060
9,audiomotor,4205,3506,1.3671,7.7242,202,-699,699
9,audiomotor,1144,957,0.18189,1.0458,141,-187,187
9,audiomotor,1129,1930,0.3051,0.8355,124,801,801
9,audiomotor,1675,1712,0.45679,1.5523,170,37,37
9,audiomotor,1720,2284,0.48307,2.4384,216,564,564
9,audiomotor,2262,1950,0.69651,3.2987,258,-312,312
9,audiomotor,3768,3150,1.0451,6.6925,264,-618,618
9,audiomotor,4097,2938,1.465,5.3503,93,-1159,1159
9,audiomotor,3206,2899,1.0814,4.2688,201,-307,307
9,audiomotor,3719,2942,1.0854,4.4455,215,-777,777
9,audiomotor,2121,2454,0.68127,2.471,116,333,333
9,audiomotor,2732,2166,0.83554,4.8823,228,-566,566
9,audiomotor,2681,2410,0.82855,4.4418,176,-271,271
9,audiomotor,3172,3251,1.0986,3.8155,168,79,79
9,motor,1829,1778,0.49004,3.7234,324,-51,51
9,motor,2329,1691,0.79191,3.8706,325,-638,638
9,motor,4066,2963,0.81388,2.5813,63,-1103,1103
9,motor,1369,1741,0.38312,1.9775,365,372,372
9,motor,2330,2434,0.57054,2.4725,326,104,104
9,motor,2658,1985,0.69061,4.0221,154,-673,673
9,motor,1305,1402,0.24331,1.604,302,97,97
9,motor,1687,1564,0.64866,7.1333,182,-123,123
9,motor,3242,1744,1.0061,4.8454,238,-1498,1498
9,motor,3625,2090,0.85654,3.932,120,-1535,1535
9,motor,3767,2758,1.0203,4.1635,262,-1009,1009
9,motor,4247,2808,0.92634,4.241,243,-1439,1439
9,auditory,3000,2748,0.00085239,2.9159,0,-252,252
9,auditory,3500,3266,0.00029418,5.9057,0,-234,234
9,auditory,1500,1381,0.00028082,2.9526,0,-119,119
9,auditory,2000,2663,0.00038963,2.1347,0,663,663
9,auditory,2000,2102,0.00032952,1.5682,0,102,102
9,auditory,2500,2633,0.00050708,3.1439,0,133,133
9,auditory,1000,1203,0.00028589,1.5297,0,203,203
9,auditory,1500,1534,0.0002068,2.9182,0,34,34
9,auditory,2500,2565,0.00029176,1.7199,0,65,65
9,auditory,3000,3261,0.00049759,4.2891,0,261,261
9,auditory,3500,3402,0.0003557,5.4122,0,-98,98
9,auditory,4000,4000,0.00052589,4.7459,0,0,0
9,auditory,4000,3239,0.00041816,5.4847,0,-761,761
9,auditory,1000,885,0.00042012,2.2854,0,-115,115
9,audiomotor,2227,2134,0.53066,2.1227,223,-93,93
9,audiomotor,2590,2268,0.40023,1.0539,85,-322,322
9,audiomotor,3168,1837,1.2854,9.3459,163,-1331,1331
9,audiomotor,3659,2785,0.99399,3.6896,155,-874,874
9,audiomotor,3773,2870,0.8619,3.2364,269,-903,903
9,audiomotor,1799,1627,0.48884,1.9301,295,-172,172
9,audiomotor,2236,2142,0.66038,2.4395,231,-94,94
9,audiomotor,2709,2075,0.89351,3.9436,206,-634,634
9,audiomotor,3359,2539,0.92452,5.3252,354,-820,820
9,audiomotor,4226,235,1.3506,4.6852,221,-3991,3991
9,audiomotor,1334,940,0.4035,2.0466,331,-394,394
9,audiomotor,1301,1307,0.30118,2.0368,296,6,6
9,audiomotor,1744,1654,0.52185,2.0944,240,-90,90
9,auditory,4000,3695,0.00081027,3.418,0,-305,305
9,auditory,1000,1154,0.00035307,1.6694,0,154,154
9,auditory,1000,1117,0.0001901,1.5099,0,117,117
9,auditory,1500,1234,0.0003211,4.4715,0,-266,266
9,auditory,1500,1277,0.00028897,3.7206,0,-223,223
9,auditory,2000,1659,0.00034589,6.3484,0,-341,341
9,auditory,3500,3122,0.00052221,10.4,0,-378,378
9,auditory,4000,3668,0.0007464,13.318,0,-332,332
9,auditory,3000,2317,0.00024823,4.8085,0,-683,683
9,auditory,3500,3178,0.0005673,4.3903,0,-322,322
9,auditory,2500,2490,0.00043922,4.0472,0,-10,10
9,auditory,3000,2921,0.00033465,4.1935,0,-79,79
9,auditory,2000,1958,0.00043849,1.6379,0,-42,42
9,auditory,2500,2547,0.00043884,3.4655,0,47,47
9,motor,2211,2353,0.59234,2.1767,207,142,142
9,motor,2802,2770,0.3787,1.1627,297,-32,32
9,motor,3554,3577,0.89511,2.0593,50,23,23
9,motor,4183,2519,0.78644,2.6537,180,-1664,1664
9,motor,3607,2969,0.98564,3.91,103,-638,638
9,motor,2701,2658,0.54196,1.6187,197,-43,43
9,motor,3093,3320,0.53642,1.206,89,227,227
9,motor,1098,1350,0.2974,0.76791,95,252,252
9,motor,1720,1583,0.42102,1.8508,217,-137,137
9,motor,4169,3040,0.81511,3.6767,165,-1129,1129
9,motor,1252,1479,0.29352,1.1213,248,227,227
9,motor,1621,1478,0.33004,0.61825,118,-143,143
9,motor,2054,1766,0.26316,0.69131,50,-288,288
9,audiomotor,2131,2279,0.55323,1.4225,126,148,148
9,audiomotor,2692,2524,0.82958,3.1103,189,-168,168
9,audiomotor,2682,2507,0.7571,2.9204,178,-175,175
9,audiomotor,3246,3165,0.84301,3.3902,241,-81,81
9,audiomotor,1106,1649,0.21136,0.62263,102,543,543
9,audiomotor,1740,1358,0.36905,1.6146,237,-382,382
9,audiomotor,4047,3044,1.0028,2.9305,44,-1003,1003
9,audiomotor,1189,1166,0.39439,1.5391,185,-23,23
9,audiomotor,1657,1540,0.30858,0.58771,153,-117,117
9,audiomotor,2031,1819,0.40995,0.7185,26,-212,212
9,audiomotor,3540,2712,1.5809,5.8899,36,-828,828
9,audiomotor,4202,2933,0.51898,1.1321,197,-1269,1269
9,audiomotor,3168,2456,0.49385,1.4603,163,-712,712
9,audiomotor,3758,3383,0.58089,1.8015,254,-375,375
9,auditory,1000,1186,0.00023113,1.0368,0,186,186
9,auditory,1500,1629,0.00022075,4.4869,0,129,129
9,auditory,4000,3445,0.00070241,8.6398,0,-555,555
9,auditory,1000,822,0.00022084,2.0328,0,-178,178
9,auditory,1500,1933,0.00020445,1.1629,0,433,433
9,auditory,2000,1922,0.00026883,2.496,0,-78,78
9,auditory,3000,2838,0.00041987,3.151,0,-162,162
9,auditory,3500,3156,0.00075728,2.1109,0,-344,344
9,auditory,3500,2972,0.00059048,12.577,0,-528,528
9,auditory,4000,4012,0.00034498,5.8703,0,12,12
9,auditory,2500,2712,0.00022723,5.3268,0,212,212
9,auditory,3000,2328,0.00037576,8.2152,0,-672,672
9,auditory,2000,1997,0.00044577,7.1417,0,-3,3
9,auditory,2500,3183,0.00071865,5.3784,0,683,683
9,motor,2144,2536,0.55907,2.0075,141,392,392
9,motor,2611,2579,0.74877,2.5994,107,-32,32
9,motor,3222,3037,0.92423,4.6638,218,-185,185
9,motor,3714,3716,1.0948,4.4014,211,2,2
9,motor,2798,2287,1.798,23.245,293,-511,511
9,motor,1891,1650,0.50943,2.6905,387,-241,241
9,motor,2238,2318,0.64381,3.37,235,80,80
9,motor,3823,2727,1.1349,4.5837,320,-1096,1096
9,motor,4058,2833,1.0471,3.1349,54,-1225,1225
9,motor,4145,2980,0.80555,2.1709,140,-1165,1165
9,motor,1136,896,0.56245,7.2473,132,-240,240
9,motor,1121,1758,0.18736,0.50393,116,637,637
9,motor,1627,2254,0.39639,1.1443,123,627,627
10,auditory,3500,2312,0.00084462,3.1288,0,-1188,1188
10,auditory,4000,2715,0.00084128,3.3339,0,-1285,1285
10,auditory,3000,1923,0.00044754,2.663,0,-1077,1077
10,auditory,3500,2889,0.0004697,2.2142,0,-611,611
10,auditory,2500,2385,0.00052539,2.0962,0,-115,115
10,auditory,3000,2682,0.00046897,3.248,0,-318,318
