subject,trialtype,duration,repduration,movdist,force,stoplatency,error,abserror
18,audiomotor,3663,3218,0.53747,1.0509,159,-445,445
18,audiomotor,2555,2483,0.29938,0.57823,52,-72,72
18,audiomotor,3041,2670,0.39645,1.0513,36,-371,371
18,audiomotor,1048,1343,0.12694,0.35109,44,295,295
18,audiomotor,1523,1303,0.1687,0.43095,19,-220,220
18,audiomotor,2035,1627,0.20503,0.49082,31,-408,408
18,audiomotor,2516,2823,0.29804,0.6699,13,307,307
18,motor,2067,1793,0.29159,0.53619,63,-274,274
18,motor,2532,2254,0.32475,0.76744,27,-278,278
18,motor,2558,2426,0.25578,0.54955,53,-132,132
18,motor,3120,2725,0.4417,1.0523,116,-395,395
18,motor,3025,2757,0.32057,0.72277,20,-268,268
18,motor,3550,3189,0.51776,1.2198,45,-361,361
18,motor,1538,2528,0.17172,0.29904,34,990,990
18,motor,2061,2182,0.70721,4.0171,57,121,121
18,motor,4055,3398,0.57837,1.1657,52,-657,657
18,motor,1106,1171,0.16923,0.48091,102,65,65
18,motor,1073,1351,0.14958,0.38206,70,278,278
18,motor,1610,1697,0.26019,0.802,106,87,87
18,motor,3572,2917,0.6094,1.492,68,-655,655
18,motor,4042,362,0.55531,1.1605,39,-3680,3680
18,auditory,2000,2386,0.0011794,1.7446,0,386,386
18,auditory,2500,2646,0.0007343,2.8075,0,146,146
18,auditory,1500,1666,0.00061567,2.4957,0,166,166
18,auditory,2000,1988,0.00050491,6.4457,0,-12,12
18,auditory,4000,3931,0.00087016,1.6485,0,-69,69
18,auditory,1000,681,0.0004304,1.8296,0,-319,319
18,auditory,3500,2540,0.0010904,7.929,0,-960,960
18,auditory,4000,4586,0.001176,3.1418,0,586,586
18,auditory,3000,2734,0.00077502,3.9725,0,-266,266
18,auditory,3500,3789,0.0010008,2.2034,0,289,289
18,auditory,1000,1538,0.00033391,2.042,0,538,538
18,auditory,1500,1735,0.00077769,5.5126,0,235,235
18,auditory,2500,2290,0.001425,3.4852,0,-210,210
18,auditory,3000,2468,0.00109,5.0274,0,-532,532
19,motor,2551,1602,0.57732,2.2987,46,-949,949
19,motor,3080,1953,0.5399,1.9994,77,-1127,1127
19,motor,3134,2000,0.60926,2.2722,131,-1134,1134
19,motor,3571,2201,0.82625,3.1064,68,-1370,1370
19,motor,4104,2535,0.84534,3.0677,99,-1569,1569
19,motor,1115,1095,0.1949,0.61233,112,-20,20
19,motor,1073,1145,0.21117,0.87823,69,72,72
19,motor,1627,1244,0.27001,1.0818,124,-383,383
19,motor,2092,1611,0.33695,1.2029,88,-481,481
19,motor,2541,1627,0.35646,1.3876,36,-914,914
19,motor,3562,2371,0.5135,2.2491,58,-1191,1191
19,motor,4035,2677,0.58864,2.0806,31,-1358,1358
19,motor,1613,1400,0.26883,0.99008,109,-213,213
19,motor,2102,1612,0.33192,1.2244,98,-490,490
19,auditory,4000,2837,0.0011402,2.9549,0,-1163,1163
19,auditory,1000,1035,0.00032596,1.0218,0,35,35
19,auditory,3000,2514,0.00048085,2.9476,0,-486,486
19,auditory,3500,2228,0.00057857,2.431,0,-1272,1272
19,auditory,1500,1236,0.0005941,1.8329,0,-264,264
19,auditory,2000,1631,0.0010404,2.1624,0,-369,369
19,auditory,2500,1713,0.00058273,1.1766,0,-787,787
19,auditory,3000,2131,0.0009547,2.9609,0,-869,869
19,auditory,3500,2942,0.0013252,2.8589,0,-558,558
19,auditory,4000,2403,0.0013178,3.787,0,-1597,1597
19,auditory,2000,1780,0.00055253,2.2481,0,-220,220
19,auditory,2500,1794,0.0011276,1.0216,0,-706,706
19,auditory,1000,1085,0.00027172,1.823,0,85,85
19,auditory,1500,1470,0.00054158,1.9277,0,-30,30
19,audiomotor,1131,1233,0.22557,3.2581,127,102,102
19,audiomotor,1586,1290,0.25571,1.0944,82,-296,296
19,audiomotor,2026,1656,0.41415,1.4665,22,-370,370
19,audiomotor,2528,2006,0.35304,1.4019,23,-522,522
19,audiomotor,2567,1852,0.32493,1.2977,64,-715,715
19,audiomotor,3048,2004,0.52272,1.7034,43,-1044,1044
19,audiomotor,3084,2227,0.53065,1.7697,79,-857,857
19,audiomotor,3539,2677,0.65353,1.8892,35,-862,862
19,audiomotor,1666,1743,0.31189,1.1264,162,77,77
19,audiomotor,2064,1859,0.34008,1.2826,61,-205,205
19,audiomotor,3572,2436,0.60655,2.2073,68,-1136,1136
19,audiomotor,4125,2722,0.7009,2.4269,121,-1403,1403
19,audiomotor,4056,2495,0.75874,2.8414,52,-1561,1561
19,audiomotor,1040,1027,0.15519,0.53086,36,-13,13
19,auditory,1500,1279,0.00029888,1.926,0,-221,221
19,auditory,2000,1474,0.00087989,0.6177,0,-526,526
19,auditory,1000,1042,0.00028194,1.1895,0,42,42
19,auditory,1500,1153,0.00038534,0.46782,0,-347,347
19,auditory,3500,2610,0.00091968,2.8266,0,-890,890
19,auditory,4000,2422,0.0011527,2.3408,0,-1578,1578
19,auditory,2500,1800,0.00075771,2.5523,0,-700,700
19,auditory,3000,1650,0.00078318,2.3357,0,-1350,1350
19,auditory,3000,2225,0.00090989,4.4797,0,-775,775
19,auditory,3500,2238,0.00093708,4.6624,0,-1262,1262
19,auditory,2000,1501,0.00053906,3.8102,0,-499,499
19,auditory,2500,2060,0.00045295,2.5466,0,-440,440
19,auditory,4000,3244,0.0009707,5.562,0,-756,756
19,auditory,1000,1012,0.00035889,1.4681,0,12,12
19,audiomotor,3080,2405,0.70572,5.075,76,-675,675
19,audiomotor,3550,2547,0.65066,2.3018,45,-1003,1003
19,audiomotor,4052,2432,0.73394,2.3887,48,-1620,1620
19,audiomotor,1123,1079,0.18819,0.69264,119,-44,44
19,audiomotor,3581,2253,0.69876,2.171,77,-1328,1328
19,audiomotor,4100,2661,0.71032,2.4286,95,-1439,1439
19,audiomotor,2111,1588,0.38002,1.4556,107,-523,523
19,audiomotor,2598,1817,0.54444,1.6929,94,-781,781
19,audiomotor,1586,1489,0.27692,0.92622,81,-97,97
19,audiomotor,2072,1467,0.3907,1.2592,68,-605,605
19,audiomotor,1180,1188,0.22257,0.70227,177,8,8
19,audiomotor,1561,1678,0.36369,1.1607,57,117,117
19,audiomotor,2560,1375,0.44853,1.5463,56,-1185,1185
19,audiomotor,3048,2135,0.45159,1.5829,44,-913,913
19,motor,3212,1976,0.59617,2.0611,208,-1236,1236
19,motor,3583,2790,0.85445,2.3071,79,-793,793
19,motor,2071,1874,0.4543,1.4791,67,-197,197
19,motor,4131,2558,0.76317,2.5526,127,-1573,1573
19,motor,1041,1259,0.1749,0.64459,38,218,218
19,motor,2040,1451,0.36657,1.1868,37,-589,589
19,motor,2629,2253,0.54719,1.4143,125,-376,376
19,motor,2717,1987,0.57583,2.1294,213,-730,730
19,motor,3054,2544,0.69847,2.2311,50,-510,510
19,motor,1074,1322,0.19493,0.89139,70,248,248
19,motor,1584,1273,0.32422,1.0834,80,-311,311
19,motor,3567,2047,0.79349,2.5847,63,-1520,1520
19,motor,4181,2488,0.81892,2.589,177,-1693,1693
19,auditory,2000,1593,0.00032227,0.55441,0,-407,407
19,auditory,2500,2019,0.00073614,4.2491,0,-481,481
19,auditory,3000,1729,0.00030146,2.9589,0,-1271,1271
19,auditory,3500,2732,0.00072696,4.0387,0,-768,768
19,auditory,1500,1671,0.00024332,1.5768,0,171,171
19,auditory,2000,1382,0.00036301,2.495,0,-618,618
19,auditory,4000,3172,0.0010251,3.2929,0,-828,828
19,auditory,1000,1140,0.00024385,1.032,0,140,140
19,auditory,1000,1010,0.00036973,1.8458,0,10,10
19,auditory,1500,1360,0.00049426,1.2934,0,-140,140
19,auditory,3500,2476,0.00072252,5.3351,0,-1024,1024
19,auditory,4000,1886,0.0013664,5.4543,0,-2114,2114
19,auditory,2500,1797,0.00080268,3.896,0,-703,703
19,auditory,3000,2096,0.0007269,3.4025,0,-904,904
19,motor,3147,1964,0.63808,2.1782,143,-1183,1183
19,motor,3643,2730,0.79912,2.5455,138,-913,913
19,motor,4050,2575,0.92339,2.6346,45,-1475,1475
19,motor,1132,1232,0.13929,0.54454,128,100,100
19,motor,3580,2047,0.62192,1.6794,75,-1533,1533
19,motor,4127,2522,0.77525,2.7877,123,-1605,1605
19,motor,1528,1326,0.17797,0.54611,24,-202,202
19,motor,2148,1301,0.29697,1.0445,143,-847,847
19,motor,2609,1533,0.58149,2.1977,106,-1076,1076
19,motor,3139,1941,0.52661,2.1586,134,-1198,1198
19,motor,2124,1812,0.31217,1.2566,120,-312,312
19,motor,2623,1684,0.47021,2.0811,119,-939,939
19,motor,1057,1360,0.18335,0.78368,52,303,303
19,motor,1535,1603,0.19898,0.94319,31,68,68
19,audiomotor,1628,1150,0.32725,1.117,125,-478,478
19,audiomotor,2081,1515,0.43458,1.9608,78,-566,566
19,audiomotor,3119,2379,0.63157,2.2466,115,-740,740
19,audiomotor,3586,2472,0.64143,2.8796,82,-1114,1114
19,audiomotor,1133,1027,0.21114,0.86976,130,-106,106
19,audiomotor,1636,1461,0.26103,1.1113,131,-175,175
19,audiomotor,4064,2089,0.82293,2.643,60,-1975,1975
19,audiomotor,1026,1139,0.18884,0.62474,22,113,113
19,audiomotor,2124,1526,0.33709,1.343,120,-598,598
19,audiomotor,2682,1680,0.4326,1.6834,178,-1002,1002
19,audiomotor,3613,2092,0.61564,2.2633,109,-1521,1521
19,audiomotor,4058,2282,0.68976,3.0575,53,-1776,1776
19,audiomotor,2534,2135,0.38267,1.4406,30,-399,399
19,audiomotor,3081,2399,0.53897,2.1289,77,-682,682
19,auditory,4000,2739,0.0010529,5.9854,0,-1261,1261
19,auditory,1000,1365,0.00020023,1.1835,0,365,365
19,auditory,2500,1893,0.00083779,1.1043,0,-607,607
19,auditory,3000,2314,0.0007518,1.2745,0,-686,686
19,auditory,3000,2098,0.00083656,2.4059,0,-902,902
19,auditory,3500,2961,0.00050976,3.7787,0,-539,539
19,auditory,1500,1488,0.00041243,2.0059,0,-12,12
19,auditory,2000,1848,0.000382,1.9621,0,-152,152
19,auditory,1000,741,0.00020899,0.95896,0,-259,259
19,auditory,1500,1470,0.00029128,2.3745,0,-30,30
19,auditory,2000,1970,0.00035536,1.2366,0,-30,30
19,auditory,2500,2157,0.00055846,0.98102,0,-343,343
19,auditory,3500,3014,0.0007478,4.8694,0,-486,486
19,auditory,4000,3451,0.00083231,4.2764,0,-549,549
19,motor,2081,1907,0.38524,1.6147,77,-174,174
19,motor,2542,2115,0.39815,1.5546,39,-427,427
19,motor,3617,2452,0.80162,2.5268,113,-1165,1165
19,motor,4116,2662,0.83015,2.8773,113,-1454,1454
19,motor,3636,2590,0.57915,2.3222,132,-1046,1046
19,motor,1639,1491,0.24952,0.99466,136,-148,148
19,motor,2100,1869,0.27887,1.3792,96,-231,231
19,motor,4078,2372,0.74976,2.4926,74,-1706,1706
19,motor,1022,1020,0.1343,0.57551,18,-2,2
19,motor,1091,1375,0.2095,0.83914,86,284,284
19,motor,1658,1436,0.26486,1.0866,155,-222,222
19,motor,2536,2009,0.43004,1.6446,31,-527,527
19,motor,3164,2385,0.56237,2.1318,160,-779,779
19,audiomotor,4092,2198,0.91019,3.5974,89,-1894,1894
19,audiomotor,1039,1243,0.15731,0.64945,34,204,204
19,audiomotor,2647,2321,0.431,2.0328,144,-326,326
19,audiomotor,3141,2908,0.52776,1.7831,136,-233,233
19,audiomotor,2132,2289,0.38227,1.5785,128,157,157
19,audiomotor,2528,2548,0.56314,2.3735,24,20,20
19,audiomotor,3064,2419,0.55492,1.8411,59,-645,645
19,audiomotor,3647,3108,0.65466,2.0589,143,-539,539
19,audiomotor,1727,1639,0.21656,0.9766,223,-88,88
19,audiomotor,2167,1870,0.30965,1.2961,163,-297,297
19,audiomotor,3648,2964,0.41666,2.2751,145,-684,684
19,audiomotor,4035,2731,0.53324,2.694,31,-1304,1304
19,audiomotor,1241,1129,0.19252,0.95142,237,-112,112
19,audiomotor,1610,1436,0.21762,0.92924,106,-174,174
19,auditory,2000,2001,0.00057264,0.90249,0,1,1
19,auditory,2500,2703,0.00061648,1.5864,0,203,203
19,auditory,3500,2969,0.00068565,4.6845,0,-531,531
19,auditory,4000,3257,0.00087322,0.79598,0,-743,743
19,auditory,2500,2179,0.00071252,2.7544,0,-321,321
19,auditory,3000,2157,0.00084849,1.9297,0,-843,843
19,auditory,1500,1759,0.00038115,1.2133,0,259,259
19,auditory,2000,1870,0.00028615,2.0567,0,-130,130
19,auditory,4000,3080,0.00073524,6.2925,0,-920,920
19,auditory,1000,1157,0.00023769,0.87549,0,157,157
19,auditory,3000,2669,0.0010565,5.6697,0,-331,331
19,auditory,3500,3332,0.00055537,6.1279,0,-168,168
19,auditory,1000,992,0.00018145,0.21485,0,-8,8
19,auditory,1500,1623,0.00028027,0.67645,0,123,123
19,audiomotor,1669,1274,0.27387,1.1268,164,-395,395
19,audiomotor,2113,1744,0.37025,1.1441,108,-369,369
19,audiomotor,2033,2206,0.34618,1.0989,29,173,173
19,audiomotor,2556,2156,0.38492,1.868,53,-400,400
19,audiomotor,4127,2782,0.51205,2.3643,124,-1345,1345
19,audiomotor,1061,1316,0.16221,0.80427,57,255,255
19,audiomotor,3170,2213,0.40181,1.8801,166,-957,957
19,audiomotor,3583,2339,0.54322,2.4521,78,-1244,1244
19,audiomotor,3565,2922,0.4627,2.1348,62,-643,643
19,audiomotor,4068,2872,0.50679,2.3979,63,-1196,1196
19,audiomotor,2521,2070,0.38037,1.5112,17,-451,451
19,audiomotor,3039,2506,0.33323,1.5641,36,-533,533
19,audiomotor,1048,1227,0.16634,0.57672,44,179,179
19,audiomotor,1672,1343,0.18003,0.66,168,-329,329
19,motor,3660,3008,0.4787,2.3056,156,-652,652
19,motor,4064,3052,0.45825,2.4456,61,-1012,1012
19,motor,2051,2592,0.37775,1.419,48,541,541
19,motor,2541,2150,0.37754,1.4015,36,-391,391
19,motor,1568,1655,0.22642,1.0614,64,87,87
19,motor,2134,1853,0.34994,1.2256,130,-281,281
19,motor,3069,2230,0.36914,1.8491,65,-839,839
19,motor,3530,2806,0.56229,2.0957,25,-724,724
19,motor,4214,3231,0.49047,2.6444,210,-983,983
19,motor,1033,1355,0.11158,0.5898,30,322,322
19,motor,2521,1862,0.40317,1.6366,17,-659,659
19,motor,3023,2524,0.37985,1.7247,18,-499,499
19,motor,1023,1287,0.12665,0.54152,20,264,264
19,motor,1529,1195,0.18248,0.99867,25,-334,334
20,auditory,2000,2881,0.00030054,2.7348,0,881,881
20,auditory,2500,3660,0.00027129,1.7564,0,1160,1160
20,auditory,1500,1713,0.00023987,1.2986,0,213,213
20,auditory,2000,2762,0.00044961,5.0169,0,762,762
20,auditory,3000,3702,0.00028943,1.8583,0,702,702
20,auditory,3500,4370,0.00064503,4.2022,0,870,870
20,auditory,2500,3270,0.00027045,3.0259,0,770,770
20,auditory,3000,3221,0.0012801,2.7825,0,221,221
20,auditory,4000,4560,0.00071846,10.46,0,560,560
20,auditory,1000,1225,0.00017574,1.7712,0,225,225
20,auditory,3500,3394,0.0011772,17.048,0,-106,106
20,auditory,4000,4167,0.00067056,8.6994,0,167,167
20,auditory,1000,1242,0.00020135,2.1426,0,242,242
20,auditory,1500,2237,0.00020534,1.6627,0,737,737
20,audiomotor,4077,3331,0.78414,1.9095,73,-746,746
20,audiomotor,1040,1797,0.14384,0.29691,36,757,757
20,audiomotor,2086,2414,0.44502,1.3568,82,328,328
20,audiomotor,2634,2618,0.50769,1.4021,130,-16,16
20,audiomotor,1605,1970,0.17955,0.9092,102,365,365
20,audiomotor,2103,2868,0.37914,1.1937,100,765,765
20,audiomotor,3067,4288,0.59943,1.2245,63,1221,1221
20,audiomotor,3581,4428,0.76347,2.1716,78,847,847
20,audiomotor,2581,3371,0.45674,1.1778,77,790,790
20,audiomotor,3114,5500,0.58474,1.3265,110,2386,2386
20,audiomotor,1064,2556,0.14209,0.42784,61,1492,1492
20,audiomotor,1525,1876,0.2147,0.51121,22,351,351
20,audiomotor,3619,4228,0.65717,1.6843,115,609,609
20,audiomotor,4055,4697,0.71468,1.9763,52,642,642
20,motor,3071,3270,0.6168,1.6604,68,199,199
20,motor,3634,4102,0.73647,1.4703,131,468,468
20,motor,3608,5197,0.74508,1.9071,104,1589,1589
20,motor,4147,4354,0.88077,3.1469,144,207,207
20,motor,1074,1600,0.36226,5.1529,70,526,526
20,motor,1544,2648,0.23587,0.35605,39,1104,1104
20,motor,2092,3002,0.36968,1.0538,89,910,910
20,motor,1618,3319,0.36871,2.8585,115,1701,1701
20,motor,2154,2510,0.34536,0.75493,149,356,356
20,motor,4096,5421,0.76698,1.3298,91,1325,1325
20,motor,1068,2077,0.17425,0.3198,64,1009,1009
20,motor,2563,3451,0.45901,0.98948,60,888,888
20,motor,3098,3395,0.37812,0.79416,93,297,297
20,audiomotor,1546,2487,0.20415,0.39787,42,941,941
20,audiomotor,2067,3367,0.33802,0.89219,62,1300,1300
20,audiomotor,2596,4477,0.56504,1.2607,92,1881,1881
20,audiomotor,3066,4055,0.58237,1.3981,63,989,989
20,audiomotor,3543,4823,0.71424,1.4887,39,1280,1280
20,audiomotor,4145,4908,0.77291,1.812,141,763,763
20,audiomotor,2157,3268,0.36525,0.93605,154,1111,1111
20,audiomotor,2573,3257,0.43088,0.82671,69,684,684
20,audiomotor,1176,1828,0.20775,0.58267,173,652,652
20,audiomotor,1562,2856,0.37799,0.89806,59,1294,1294
20,audiomotor,4102,6202,1.0451,2.4555,98,2100,2100
20,audiomotor,1045,1743,0.10814,0.33508,41,698,698
20,audiomotor,3026,4070,0.62182,3.1989,22,1044,1044
20,audiomotor,3545,5241,0.3376,0.68278,40,1696,1696
20,motor,1696,2589,0.5096,3.585,193,893,893
20,motor,3082,4158,0.63968,1.2853,78,1076,1076
20,motor,3615,4542,0.84098,1.8451,111,927,927
20,motor,4047,4574,0.48681,1.0593,44,527,527
20,motor,1192,1819,0.13697,0.24587,188,627,627
20,motor,2198,2931,0.33701,1.0141,194,733,733
20,motor,2578,3292,0.41478,0.98171,74,714,714
20,motor,3540,4260,0.61537,1.4187,37,720,720
20,motor,4078,4631,0.92501,2.2405,74,553,553
20,motor,1149,1808,0.1368,0.35889,146,659,659
20,motor,1681,2782,0.32825,0.77865,177,1101,1101
20,motor,2565,2827,0.42701,1.0319,61,262,262
20,motor,3066,4092,0.51346,1.1243,62,1026,1026
20,auditory,4000,5321,0.00056907,4.5004,0,1321,1321
20,auditory,1000,1556,0.0001896,1.4091,0,556,556
20,auditory,3000,3671,0.00051257,2.3895,0,671,671
20,auditory,3500,3758,0.00070284,5.9769,0,258,258
20,auditory,1500,2604,0.00035102,1.9199,0,1104,1104
20,auditory,2000,2854,0.00072799,2.7873,0,854,854
20,auditory,1000,1268,0.00011542,0.6861,0,268,268
20,auditory,1500,2262,0.00013028,1.2195,0,762,762
20,auditory,2500,2721,0.00078332,4.8186,0,221,221
20,auditory,3000,3377,0.00051175,3.6365,0,377,377
20,auditory,2000,2923,0.00030907,1.9856,0,923,923
20,auditory,2500,3142,0.0002458,3.1667,0,642,642
20,auditory,3500,3887,0.00068748,6.5331,0,387,387
20,auditory,4000,4357,0.00059132,7.2895,0,357,357
20,audiomotor,4035,4309,0.49433,0.9387,31,274,274
20,audiomotor,1066,2307,0.20638,0.44802,63,1241,1241
20,audiomotor,1206,1551,0.18784,0.30253,202,345,345
20,audiomotor,1554,3025,0.25817,0.45723,50,1471,1471
20,audiomotor,1586,3135,0.18365,0.36326,82,1549,1549
20,audiomotor,2095,3923,0.35509,0.66156,90,1828,1828
20,audiomotor,2585,4591,0.54477,1.0446,81,2006,2006
20,audiomotor,3098,4865,0.5967,1.2008,95,1767,1767
20,audiomotor,2083,3246,0.34534,0.80109,78,1163,1163
20,audiomotor,2576,3807,0.46032,0.99004,72,1231,1231
20,audiomotor,3582,4163,0.52455,1.0548,78,581,581
20,audiomotor,4090,4941,0.89379,1.6066,87,851,851
20,audiomotor,3187,4171,0.72397,1.6634,183,984,984
20,audiomotor,3668,4865,1.0469,2.7909,164,1197,1197
20,auditory,1000,1695,0.00031407,0.87746,0,695,695
20,auditory,1500,2049,0.00017975,1.3365,0,549,549
20,auditory,3500,5085,0.00036682,5.6257,0,1585,1585
20,auditory,4000,3858,0.000625,4.0651,0,-142,142
20,auditory,1500,2788,0.00012766,1.0367,0,1288,1288
20,auditory,2000,2320,0.00013356,1.6975,0,320,320
20,auditory,2500,3520,0.00040302,5.049,0,1020,1020
20,auditory,3000,4201,0.00061704,6.8653,0,1201,1201
20,auditory,2000,3221,0.00021403,3.2772,0,1221,1221
20,auditory,2500,4312,0.0003984,3.43,0,1812,1812
20,auditory,4000,5265,0.00040522,7.0389,0,1265,1265
20,auditory,1000,1737,0.00019052,3.8191,0,737,737
20,auditory,3000,3846,0.00031143,4.9221,0,846,846
20,auditory,3500,4566,0.00041042,8.0718,0,1066,1066
20,motor,1075,2646,0.18442,0.38797,70,1571,1571
20,motor,1683,2859,0.48605,1.2275,179,1176,1176
20,motor,2666,3471,0.60529,1.2348,161,805,805
20,motor,3130,4020,0.82681,1.6734,127,890,890
20,motor,2678,3140,0.62633,1.7232,175,462,462
20,motor,3164,4422,0.75925,1.9756,161,1258,1258
20,motor,3630,3088,0.7543,1.8316,125,-542,542
20,motor,4205,3965,1.0489,3.0869,200,-240,240
20,motor,4199,4302,1.4061,4.8893,194,103,103
20,motor,1185,1734,0.20082,0.30475,182,549,549
20,motor,1649,2113,0.37386,1.0498,146,464,464
20,motor,2178,3102,0.38021,1.1554,174,924,924
20,auditory,1500,2129,0.00021527,1.4391,0,629,629
20,auditory,2000,2413,0.00029475,2.2931,0,413,413
20,auditory,3500,3797,0.0004097,5.3146,0,297,297
20,auditory,4000,4583,0.0011185,3.4395,0,583,583
20,auditory,2000,1828,0.00038177,1.3029,0,-172,172
20,auditory,2500,2324,0.00027424,1.9058,0,-176,176
20,auditory,1000,1126,0.00017107,1.4181,0,126,126
20,auditory,1500,2183,0.00029572,1.6985,0,683,683
20,auditory,3000,4389,0.00045307,5.267,0,1389,1389
20,auditory,3500,4418,0.00039914,3.723,0,918,918
20,auditory,4000,4761,0.00035844,2.7586,0,761,761
20,auditory,1000,1712,9.16E-05,0.86307,0,712,712
20,auditory,2500,2553,0.00050592,2.8926,0,53,53
20,auditory,3000,2596,0.00051154,10.535,0,-404,404
20,audiomotor,3102,3316,0.61014,1.9122,98,214,214
20,audiomotor,3557,3262,0.72504,1.784,53,-295,295
20,audiomotor,1055,1471,0.1359,0.22528,50,416,416
20,audiomotor,1645,2482,0.24958,0.71292,141,837,837
20,audiomotor,3554,3007,0.66906,1.4238,51,-547,547
20,audiomotor,4021,3527,0.49025,1.092,17,-494,494
20,audiomotor,2543,2926,0.45885,3.2216,38,383,383
20,audiomotor,3055,3299,0.49507,1.018,50,244,244
20,audiomotor,1536,2357,0.26651,0.40785,31,821,821
20,audiomotor,2022,2546,0.30271,0.96988,19,524,524
20,audiomotor,2051,2856,0.34811,0.88814,46,805,805
20,audiomotor,2552,3010,0.28815,0.61072,47,458,458
20,audiomotor,4188,4995,0.687,1.5923,183,807,807
20,audiomotor,1009,1834,0.087789,0.18487,6,825,825
20,motor,3089,3384,0.5133,1.0672,85,295,295
20,motor,3637,3618,0.50365,0.96669,134,-19,19
20,motor,1075,2174,0.1816,0.34555,71,1099,1099
20,motor,1547,2176,0.18969,0.42396,43,629,629
20,motor,4061,4469,0.62211,1.3577,56,408,408
20,motor,1105,1527,0.19963,0.43222,101,422,422
20,motor,1542,1806,0.16424,0.38492,37,264,264
20,motor,2099,1892,0.19277,0.54558,94,-207,207
20,motor,2107,2025,0.21347,0.53276,103,-82,82
20,motor,2553,2960,0.35621,0.80722,49,407,407
20,motor,3568,3535,0.69082,1.374,64,-33,33
20,motor,4115,3753,0.77316,1.7842,111,-362,362
20,motor,2634,2515,0.64021,1.9026,130,-119,119
20,motor,3087,2802,0.3748,0.93208,84,-285,285
20,auditory,3500,3665,0.0012531,1.8974,0,165,165
20,auditory,4000,5659,0.00091129,3.3965,0,1659,1659
20,auditory,4000,4607,0.00051759,4.4994,0,607,607
20,auditory,1000,1630,0.00067795,1.6469,0,630,630
20,auditory,2000,2410,0.00059735,3.5576,0,410,410
20,auditory,2500,2826,0.00041421,3.6463,0,326,326
20,auditory,1500,2547,0.00021293,2.8532,0,1047,1047
20,auditory,2000,2678,0.00021224,2.9949,0,678,678
20,auditory,1000,1709,0.00013282,0.77534,0,709,709
20,auditory,1500,1736,0.00063853,5.6926,0,236,236
20,auditory,2500,2589,0.00041092,5.0116,0,89,89
20,auditory,3000,3836,0.00075239,8.2517,0,836,836
20,auditory,3000,4618,0.00057237,4.7718,0,1618,1618
20,auditory,3500,4191,0.0002651,3.8664,0,691,691
20,motor,1692,2323,0.29349,0.82193,188,631,631
20,motor,2129,3061,0.50241,1.6213,124,932,932
20,motor,1058,1381,0.15121,0.25406,54,323,323
20,motor,1582,2152,0.34164,0.82198,78,570,570
20,motor,3145,3162,0.64137,1.4518,140,17,17
20,motor,3194,2823,0.68916,1.6251,190,-371,371
20,motor,3558,3734,0.81677,1.6361,54,176,176
20,motor,2009,2489,0.26347,0.73992,6,480,480
20,motor,2588,3009,0.40745,1.1228,83,421,421
20,motor,4096,3321,0.61759,1.4661,93,-775,775
20,motor,1041,1667,0.20427,0.49036,36,626,626
20,motor,3587,3030,0.73617,2.1567,83,-557,557
20,motor,4132,3594,0.64046,1.7614,128,-538,538
20,audiomotor,3608,3956,0.69423,1.8651,103,348,348
20,audiomotor,4048,4948,0.70618,1.8331,44,900,900
20,audiomotor,1056,1275,0.13575,0.36995,52,219,219
20,audiomotor,1715,1597,0.18813,0.53357,210,-118,118
20,audiomotor,4168,3312,0.61831,1.3775,164,-856,856
20,audiomotor,1092,1610,0.18366,0.26648,88,518,518
20,audiomotor,3047,3446,0.46753,1.1374,43,399,399
20,audiomotor,3545,3810,0.44202,0.86226,41,265,265
20,audiomotor,2578,3735,0.36295,0.93102,75,1157,1157
20,audiomotor,3202,3739,0.57875,1.3539,197,537,537
20,audiomotor,2183,2774,0.30772,0.68869,179,591,591
20,audiomotor,2558,3051,0.41903,0.88299,53,493,493
20,audiomotor,1530,1257,0.14573,0.29726,25,-273,273
20,audiomotor,2063,2276,0.2751,0.69796,60,213,213
